"","aDC","Adipocytes","Astrocytes","B-cells","Basophils","CD4+ memory T-cells","CD4+ naive T-cells","CD4+ T-cells","CD4+ Tcm","CD4+ Tem","CD8+ naive T-cells","CD8+ T-cells","CD8+ Tcm","CD8+ Tem","cDC","Chondrocytes","Class-switched memory B-cells","CLP","CMP","DC","Endothelial cells","Eosinophils","Epithelial cells","Erythrocytes","Fibroblasts","GMP","Hepatocytes","HSC","iDC","Keratinocytes","ly Endothelial cells","Macrophages","Macrophages M1","Macrophages M2","Mast cells","Megakaryocytes","Melanocytes","Memory B-cells","MEP","Mesangial cells","Monocytes","MPP","MSC","mv Endothelial cells","Myocytes","naive B-cells","Neurons","Neutrophils","NK cells","NKT","Osteoblast","pDC","Pericytes","Plasma cells","Platelets","Preadipocytes","pro B-cells","Sebocytes","Skeletal muscle","Smooth muscle","Tgd cells","Th1 cells","Th2 cells","Tregs","ImmuneScore","StromaScore","MicroenvironmentScore"
"GSM1621730",1.68780891752873e-18,0.0106160783461965,8.62955423728361e-18,0,0.0229668282682857,1.21496437854646e-20,0,7.42481687076978e-19,0.0108032318815186,0.00667125597607636,0.00611015134598079,0.00504902076944657,0.0125352664455023,0.00596526862386701,0.0686523103210613,2.84122163643164e-18,0,0.00805141802596987,0.00910346932659087,0.00325723908296448,0.000731330900013204,0.0049108561518354,0.10913477128261,0.000198840804504572,0,0.0137416043878201,0.00976844101607061,0.0306295987717235,0.129323971052057,0.00255860466605965,0.000917751264326061,1.81905627632224e-19,0.00215986764831147,0.00905234485721188,0.00655363802195479,0.000834668878666555,0.00125315125942609,0,0.0891605391932433,0,2.56631945350619e-18,3.77768978052509e-18,0.0297673802965315,0,0.00341463786131344,1.23039122353627e-19,0.000721363807449204,6.10598533996127e-20,0,0.00908754480475291,0.0683389599305207,0.00142813344406271,0.0159422991609275,0.0146812016548189,2.26250464275919e-19,0.0663879795267749,0,0,3.64066175198879e-19,0.149132755997321,1.74568062427549e-18,0,0.0826480808215479,1.8774913383796e-18,0.0131805026841342,0.00567370462310485,0.018854207307239
"GSM1621732",0.523082405808389,0,0.0757470555401512,0.25444272361462,0.159583438710405,6.91364587322583e-20,0.0366987666687218,0,0.023275406530039,0.0214818016520465,1.7811694417e-19,0.0382894166066058,0.111429075561885,0.0121596778199972,0.191193256316392,0,0.087460484577165,1.29629402242303e-19,4.9161994737373e-19,0.0239586818361351,0.0596350464360514,4.45764214972975e-18,0,0,0.0862111472328026,0.0369581382005326,0.000822393477226149,0.0161847268442429,0.00651420259747423,0,0.0457075182152036,0,0.0109297485202474,1.32810971107941e-18,0.00880803475005324,0.0104578917485189,0.0166692451772276,0.0504229528872216,0.00501483738106291,0.00411174070079988,0.354972784671523,6.30891103916831e-19,0.0390311372705064,0.0452672327034385,0.00299927779624385,0.014799720590774,4.33442544525938e-05,0.154202866549013,7.10479136911805e-19,0.0453372625706861,2.03046527749862e-18,0.0383395974975083,0.158112777263203,0.0612257938489147,0,0.166531205039553,0.0194599043404701,2.72033968550821e-19,0,0,0,0.0248369975839331,0.109643429894824,0.100188731913956,0.556449672018633,0.072923096834427,0.62937276885306
"GSM1621735",0.180581646027783,0,0.0223015116715603,0.104399413296744,0.105159324387647,1.51230786861736e-22,0.0158293660369124,1.0417211399226e-18,0,0.0012515323537752,0,0.00830788234457144,0.0599886206108547,1.44975007070157e-18,0.110686715240934,0,0.0179729811935253,0.00964380178497362,3.4910860600012e-18,0.0066226541071173,0.0242456542210725,0,0.123487385539701,0,0,2.79100250618404e-18,0.000939362911560686,0.0204949659423948,0.0823176855886069,0.00696408337664253,0.00869735158684129,0,0.00477565121480378,0,0.00176639226351528,0.00752362680799827,0.00353747964384503,0.0256412676093621,0.0720089327398207,0.0158034220224052,0.0382880317219031,0,0,0.0185624910927069,0,0.0226039663580325,0,0.00589760236340339,7.67494177292529e-18,0.0978819397300237,0.0342000868435389,0.0180454382795952,0,0.0267339461914897,6.77536596116753e-19,0.0441881515127685,0.00867422425869973,0.00574731937222499,0,0.132230830532673,2.61670879965318e-18,0,0.20549142159702,0.00654011001437047,0.110187984064836,0.0121228271105362,0.122310811175372
"GSM1621736",0.0615454191063107,0,0,0.00362810553446559,0.0620057415743351,0,0,2.14339497263997e-19,0.00464023996157381,0.0145753248959205,0.000769001038311952,3.77388487496521e-18,0.00882389388987518,4.16331063988985e-18,0.0439605211883953,0,0.00264945544368353,0,1.60706481128124e-19,0.00175179335641273,0.00141845773665331,0.0176114039859269,0.189795377847848,2.10470527854751e-19,8.77175346800096e-18,1.18620695256697e-19,0.00159820725766368,0.0110372502337418,0.0402083210814548,0.00803881375212536,0,0.00488917848230107,0.00983218858752776,0.00260753101679108,0.00131827602565864,0,0.00121862697287332,0.000471421059601631,0.0392610914223819,0.016566595555634,2.45851122361305e-19,4.38237688878902e-18,4.1659153889271e-19,0.00161257210452501,7.47943925407011e-20,0.00112262879637898,0.000764927918726368,0.00237475684956332,2.5928986997691e-19,0.041550961481055,0.067043621330494,0.00612205235946705,0.0279387595000999,0.00447614391418713,0,3.12837391324225e-19,0,0.002763673002601,3.33840011011548e-20,0.0536710508834507,0,0.00889447440809983,0.0154754983551593,3.49200275814702e-19,0.0210490094895522,0.000709228868326657,0.0217582383578789
"GSM1621740",0.0681305907925238,2.61101990997289e-19,1.85599200872871e-18,0.0108982162727946,0.0330762110078736,1.53691914591346e-19,0,4.1777953999339e-19,0.00164753678109192,0.00525325932274338,4.02784385593538e-20,5.62657776419441e-20,0.0176178794562147,2.39465932593979e-18,0.0440616916534088,0,1.57334150456373e-19,0.0014819661058516,5.64021949014902e-18,0.00266829693211791,0.00397414058525022,0.00490843947625932,0.166259260817587,5.49943116019585e-21,1.68738571229925e-18,6.71982974304662e-19,0.000820245093149987,0.0129198774157414,0.0776841618899753,0.00365923988935446,0.000395460020640699,0.00329797637396427,0.0116361150773,0,0.00112987869079245,0,0,0,0.0590006544823432,0.0133339483116759,0.000412407275868097,1.67063588529662e-18,3.23292972634871e-18,0.00182025594075708,5.85694388938154e-19,3.38396763869396e-21,0.000139730747620993,0.00146389841860555,4.37252778419917e-18,0.0632118573152593,0.0584460688468384,0,0.0251662043025602,0.0129893175480407,0,0.00371499145820992,8.96980380890401e-18,0.00147397046559158,2.38726746412907e-18,0.0615243376194299,0,0.00188790086522958,0.0615329979264628,0,0.0165194089602681,0.00198707029262511,0.0185064792528932
"GSM1621744",0.134038410872312,2.98973926796405e-19,0,0.0355420725658568,0.00574747298968422,2.79449394620594e-19,0.00220924909285629,1.89854058706413e-19,0,0,9.28140657132333e-21,0.0031401261025727,0.0210338172611482,0,0.0356315877094842,1.22036156062733e-18,0.00916504537429219,0.00577357557693343,2.11256494673488e-19,0.00609516145724298,0.00459225709434769,0.00603630690073781,0.146680823587818,0.00022858293471457,5.50621458449828e-18,0,9.05352010130326e-20,0.0189925635695957,0.104143676416087,0.00320872559029793,0.000662102065661286,0.00158827844249586,0.00888240185198999,0,3.75166656803119e-20,1.76928538591153e-19,0.000251597119807886,0.00756720514017952,0.0708328613722847,0.0109529361899098,6.66686915769311e-19,0,0.0404280592968158,0.00349884798609936,1.53372868003373e-18,0.00486438325281134,0.000698616310854523,0,0,0.0501710497512826,0.0607349284116012,0,5.84538853039285e-18,0.00960719685561269,1.6356627472247e-18,0.00741670848460014,2.18824336841888e-18,0.000824779517694436,4.60362270496111e-19,0.101908006037484,0,0.0105665728422603,0.102199366569794,5.83190875033779e-18,0.0349346303126041,0.00229612854717385,0.0372307588597779
"GSM1621746",0.0251778216741309,0,6.02748637800098e-18,0.0290034776245414,0.00833592852372958,9.63207265397349e-21,1.5620361161868e-19,0.000876301349713109,0.0108998850920254,0.0192602473917233,0.00896820933907078,0.0117074973223552,0.0105417642947328,0,0.0291313210499796,1.12742146118332e-18,0.0321595058064118,0.0149102676114571,1.56440007778885e-18,0,0,3.00865304716914e-19,0.137127332713719,4.71129323396809e-19,0.0109623799232608,0,1.28169512764836e-19,0.0287165021220609,2.83915919494224e-19,0.00395873815989216,0.000150103159015964,0,0,0.00387650094205844,0.001661102764492,1.46105537364427e-20,6.08153401512662e-19,0.00370036834754549,0.0893997919724824,0,5.52537647116399e-20,0,5.33602073252788e-18,5.29792284749609e-05,0.00306782370270105,0,0.00319647274850287,0,0,0,0.0517925927126152,0,1.43902749036718e-18,0.00831578281858311,0,0.0546600589384922,0,0.00157869855667816,0,0.186711150565138,2.94977248484205e-18,0.0217395832807886,0.0240674937153851,0,0.0288322527074011,0.00548118996163042,0.0343134426690315
"GSM1621755",0.0569542452629804,1.16231869231983e-20,0,0.0231326004890954,0.021003751919472,0.00169506739243727,0,9.34192885463837e-19,0.00540060285811122,0.0432149871432355,0.00578939280838622,0.0114187368814536,0.0160313658960539,0,0.1985417495683,0,0.0115086548603043,0.00578719051414083,0,0.0124738823905465,0.00143193403418268,0.0323440177494144,0.12116864131094,5.66145987129148e-05,2.37051859311538e-18,0.0288193035123149,0,0.0166202642107241,0.306871983007981,0.00211498146683292,0.000113096178178503,0,0.00738233844569772,0,0.00493428311480725,3.16391118802155e-20,0,0,0.071799274708587,9.36771886628398e-05,0.00573217723318553,0,0,5.78281700365364e-20,0.00311136696558255,0.00134708797725361,0.000951285375935079,0.00135130367462513,8.79516606339866e-18,0.0118351410958396,0.0393762747530784,0.014401826159668,0,0.0291203366773913,1.17405621791221e-19,0.0195055041826654,0.00053412749315444,0.000645642221035673,0,0.191384054688155,2.1566317904629e-19,0.000887417828349377,0.038932922861713,0,0.0609246676887518,0.000715967017091341,0.0616406347058432
"GSM1621774",0.0549515978189829,1.29619763615747e-20,0,0.023961530935726,0.0847972318185982,1.30816335782133e-19,1.61701998244321e-18,4.70240547138849e-18,2.58689913798931e-21,0,7.02296849965862e-19,0,0.00728951586959921,0,0.0152413692550045,3.21173533355349e-18,0.0112093081777984,0.0184311529477698,0,0,0.000799982224035567,0.00128236564403036,0.138314907581894,4.74167496137028e-19,3.41017026770852e-18,0,0.00239366518643915,0.0222709116732889,0.0152564778393817,0.00115091948979168,3.62036343258734e-19,2.41659047427513e-19,0.000239879400555495,0.00115877841741391,0.00173127853906003,0,0.00354601893404414,0.00506667684485081,0.0691733806712261,2.67009358558674e-18,1.19556507385235e-20,2.38899314543166e-18,0.00713395808226075,4.89551063514157e-20,0.00248511489651091,0.00362795420188331,0.00151062871032261,4.51999627071936e-20,2.04904861080929e-17,0.0325332309531427,0.0147113814286298,0.00339923806731484,0.00901856111009226,0.00923177250176633,0,0.0142950537212837,6.38729594848581e-18,0.00296719359895752,0,0.185807345958285,9.1481270806972e-18,3.03668895949168e-18,0.0574637385645776,0,0.0179834500792109,0.000399991112017785,0.0183834411912287
"GSM1621777",0,0,8.18600930816324e-18,0.0360898540495518,0.0376643043795212,2.12212409594355e-20,4.37869339482512e-19,9.78525868159219e-18,1.00425700112087e-18,5.52377700026039e-18,0,0,1.40729204998528e-19,9.76282947090323e-18,0.0829713761164089,0,0.0352484996262751,0.000511223112488948,0,0.00224226748857079,1.87076307565844e-20,0.000817242205271045,0.151520125595163,0.000562832844443217,0,0.0344317719704091,0.00142060572977624,0.012682530310071,0.190345973023806,0.00742602915995957,0,0,1.58179148197944e-18,3.846223491504e-20,0.00462714580227135,0,0.00245698322562172,0.0011958369533084,0.0736401267353044,0,0,0.00548996159169368,0.0727803509572356,0,0.0138589509172944,0,0.000429772912760099,0.00261399943357446,5.28943504202645e-18,0.121343122820792,0.0211159623262047,0,0.0279991153401882,0.0481237350576876,4.40390408020924e-18,0.0577939274628006,0.00844006056666398,0.00282070797873342,0,0.155438788121368,0,1.22987533901545e-19,0.10508806039181,0,0.0309270059861596,9.35381537829219e-21,0.0309270059861596
"GSM1621788",0.0623966748342994,0.0065397547295912,2.57298916364839e-18,0.00312684081655568,0.0228044606389489,8.22529691260308e-20,0,5.97350838078325e-20,0.0117252674488978,0.0342026582520226,0.00312356402320027,0.0261777550438949,0.0441895139717362,0.00873702587310884,0.0817110652690871,0,0,0.000630681909504341,0.000985276722466518,0.00291016293804449,0.00229945035205871,0.00781865416593511,0.0914612978630519,0,0.0103917873894049,0.00423662181426851,0.0101401024082447,0.0230135522154258,0.113319585536307,0.00132063591443849,0.000767144514246386,0.00125155478742478,0.00656858529520332,0.00968560487469694,0.0039580569406562,0,1.86516727897853e-19,1.1091376345723e-19,0.0596972449245953,0.0103051485554666,2.79869355155167e-19,9.30105027856578e-19,0,0.000748785888433182,0.000920353409215301,1.42857610561866e-19,0.000809127393251339,8.83374088935681e-21,0,0.00666310947698616,0.0580903133504886,0.00556147237985874,0.00158392176340962,0.0182854823155713,0,0.0543864621875618,0,0.000471737571986347,0,0.0985848698794494,0,0.00304882755872756,0.0731064669379766,6.52834497833155e-18,0.0301620164616741,0.00961549623552742,0.0397775126972015
"GSM1621789",6.79727592546582e-19,0.00588302086482017,2.24228546446458e-18,7.07685534650955e-20,0.0576238845764983,1.31650697888856e-19,0,1.25030813059349e-18,0.00200107738015072,0.0136870567802967,0.000155512307135869,7.99611572953018e-21,0.0351040214399643,0,0.0636460752816293,0,1.40114461944105e-18,0.00370261139267741,0,0.00425224756445154,0.00354332277582614,0.0134484510348998,0.110360797133946,0.000300987453462005,1.18342133663317e-17,0.0210654711492156,0.0093636245905366,0.00328851439922162,0.292961616809116,0.00238057660694927,0.0042443176425942,0.0026463941778106,0.0102519830806333,0.0094058375763522,0.00114550220732693,0,0.00210462972615959,6.09233155034803e-19,0.0449635813946142,0.0022755148797508,0.00791403870894383,2.18879336291145e-18,0.0383366084111522,0.00382493031119039,0.00235892113046739,3.55181286695704e-20,0.000730673852748854,0.00611349060575767,1.13560084907308e-18,0.00566703151428594,0.0444988466048009,0.00303093573388603,0.0057121797288001,0.00876001356338242,0,0.0482684710400052,5.11010358687735e-21,8.92712236662654e-05,0,0.14673465668327,1.43472002567543e-18,0.00379628411253968,0.0499913050007976,1.6723311183571e-19,0.0236800828661269,0.00471317182032316,0.02839325468645
"GSM1621790",0.0293979301343212,0,9.71390723639344e-18,0.0106026562742646,0.0118247295288056,2.83710572656318e-20,0,0,4.86393434476784e-19,0.0141562688400738,0.00118513478812038,0.00281310197944569,0.00827848294179067,3.26128691293287e-19,0.124253106490896,0,0.00771888460987097,0.00493884136591291,8.37604340495422e-19,0.00690403600057448,0.000966220239035125,0.0236281304636029,0.135618243935408,0.000478642860768917,0,0.0216973694507179,6.32465195877496e-19,0.0199889468557868,0.23816351300921,0.00236279607856145,0,0,0.00437789593252973,1.80485014108906e-20,0.00403490137994547,0,0,0,0.0705253494777403,0.00180843225892199,0,1.56576218593214e-18,1.05890867350014e-17,0,0.00177618006806102,0,0.000662505287134292,0.000656226646769513,4.58520462757339e-19,0.0287094318225826,0.0371196009863565,0.00143711542274289,0,0.0227629920414533,8.39803065354929e-20,0.0292307800154077,4.5104318493824e-18,0.000809413389058263,0,0.155028801089139,6.80202591687057e-18,0.00664888598381321,0.0449422926179711,1.70024723792318e-18,0.0324260351630684,0.000483110119517562,0.032909145282586
"GSM1621796",0.140394474233636,1.42292094739863e-19,5.77566556890458e-18,0.054482578500668,0.0406596905391769,0.00300147901098741,0,0,5.72015855868794e-19,0.0398519839754132,0,0.00893351187561999,0.0275570072640069,0,0.107279474355369,0,0.0138349582129013,0.0112986102377272,0,0.0112730794536776,0.00494244846317462,0.000883964023411903,0.11386816061484,0.000678606519723356,0,0,2.7683273683259e-19,0.0327578491774193,0.174236948705105,0.000667587046130737,0.000458192761749743,0.00247835730278016,0.0105102196236054,0,0.000993941016298194,0,0.000344509636142606,0.0064232456670889,0.0623084436593153,0.00478474115042204,0.0163102097294,0,0,0.00168922648779373,0,0.00748943266175825,0.00010360303542834,9.59527066995842e-20,0,0.0440795979511714,0.0261562398355764,0.0049366870861664,0,0.0286995423374846,2.55876886547604e-18,0.012990259150241,0.00518493377842305,0.00127301970063825,3.72467898012692e-19,0.155766400162052,8.32065108631875e-19,1.01002848218852e-17,0.18560475860293,0,0.0635704279345706,0.00247122423158731,0.0660416521661579
"GSM1621800",0.0862442334971747,9.90820341312939e-19,0,0.00960899712656621,0.0187342331628481,0.000771698973415811,0,0,5.06042097005635e-19,0.00987066972617271,0,0.00225762031806402,0.0183751730992065,0,0.0628987536408003,2.6229057589814e-18,0.00255644911716041,0.00434847441243764,0,0.00570178821779104,0.00791701797730787,0.00133411448021448,0.121465414242128,0,6.83580952997981e-18,3.7589270080887e-18,0,0.0212011180696729,0.165581903097713,0.00190533866408346,0.000402508616440179,0.000404086947618771,0.00753492478596343,1.88260271028638e-19,0.000966508242618671,2.13633193964856e-21,3.9581702606079e-19,3.30607775476909e-18,0.0761527283554094,0.000199446384626178,0.00806211899510588,1.62745602843962e-19,2.07402555964668e-18,0.00202706580789866,0.00039454184936859,0,0.000158498422458655,0.000631958978390063,3.0456666438648e-18,0.0598346017660498,0.0450716889871358,1.09114859708872e-19,1.05620865177176e-18,0.023579791446184,4.12131329749017e-19,0.0302422867023587,0,0.00308032557680851,3.26997779630777e-18,0.159170355130715,1.01221869744054e-18,1.33028086493575e-19,0.186815418634914,3.09475135621018e-19,0.0193114622042461,0.00395850898865394,0.0232699711929
"GSM1621802",0.0050849631432077,0,1.60838607595367e-18,0.00862800632984076,0.0123109839823165,2.09913642475311e-19,0,0,0.00577801616960477,0,0.00441379220590563,0.00255096643378363,5.56388618222059e-19,1.08147855344345e-18,0.0782237660968427,4.60954895991297e-18,0.0060963962109695,0.000779531139093618,2.11246562850864e-18,0.000440063859028558,0.00194705240342177,0.00386531526043003,0.145328030982958,2.19078798313624e-20,3.01767161647589e-19,0,0,0.0499942145716232,0.0659306970819678,0.00300472138954339,0.000162418220107192,3.04398480371654e-20,0.000261086486559235,0.000631007912892202,0.000157002122708196,0,0.000625616928274534,0,0.0710321782290117,0,6.73739100197513e-19,0,0.000810879977888718,0,0.00406763866652099,0.000335361106071388,0.00188836807491909,0,1.83033737227636e-19,0.0180306889073698,0.05579603358378,9.61535843590339e-20,0,0.0199548220561532,2.13407921163795e-18,0.0222436059649991,6.98649510628655e-18,0.00119172985009969,0,0.19505619578558,0,0.0144800131544258,0.00596566776257044,0,0.0104275693371941,0.000973526201710884,0.011401095538905
"GSM1621804",0.112477216645099,1.19257103551864e-19,2.28220977141216e-18,0.130009210053178,0.0275751408042999,0.00422182281446281,0,9.93790261587433e-20,0.0182003529071612,0.0068910664439354,0,0.00989248175382645,0.0286857689114202,9.32699990295225e-19,0.0772438406374455,0,0.0250467192155942,0.00216985801728787,9.17886277967315e-19,0.00321741938345008,0.00802866579751873,0,0.125968050973646,9.56257360341272e-21,4.48751982267948e-18,0,2.10481766464083e-19,0.0219411445148663,0.0689187526618887,0.00550522795073937,0,0,0.00357170534150138,0.000252438793975258,0.0014140650983214,0.00076014891187033,0,0.0400592477086916,0.0767418939662577,0,0.0114769592158495,1.61995118606472e-20,3.29449038071849e-18,0.00543651061088325,0,0.0336044070450723,0.000177069641435556,0.000107918063005984,0,0.0586399363436682,0.0221388248386896,0.00448441130464196,0,0.0109923734430144,0,0.0216080838329161,0.0107374865344368,0.00455503611516339,2.28118418368727e-18,0.142681982378089,4.56927079085043e-19,8.43483490496208e-18,0.161110705798995,0.00799022778437098,0.104078702378421,0.00401433289875937,0.108093035277181
"GSM1621808",0.109522756788689,9.21194388570937e-05,0,0.0596079090496625,0.0459423086407701,0,3.81003063318837e-19,7.86297286214486e-20,0,4.43735764225913e-23,0,0.00359050341365419,0.0226559888505438,1.06187086367696e-20,0.0681914529520618,1.94514079695637e-18,0.0133824006599248,0.00299269582148766,0,0.00434215408915041,0.0131199674902499,0,0.134065813339641,1.49642668877326e-19,0.0047922251700836,4.32815177591381e-18,7.20239120619767e-19,0.017305442798825,0.113311360074091,0.0048948013590278,0.00138008421956439,5.15699064792964e-19,0.00214404580450008,1.6332256501609e-19,0.00149276985552498,0.000656446099825078,0.00234184493918255,0.0143096560186316,0.0733762233980192,0.000171011162521576,0.0234966819974157,3.6077090456307e-18,0.00462417812670799,0.00765330390658388,5.19367164882383e-20,0.0123150125024383,0.000309711800080517,0.00348939598987513,0,0.0413285757795001,0.0283938573448456,0.00216346843321173,0,0.0259916306383937,0,0.0424138910411351,1.09702320900524e-18,0.00469289721693456,1.72227848633147e-19,0.169221624641082,1.77559183884955e-18,0,0.145531036695631,0,0.0640129429301887,0.00900215604959528,0.0730150989797839
"GSM1621813",0.15946691099058,0,5.55996709081666e-19,0.0282416075817982,0.097947295308946,0.000166106437218834,5.70561993480369e-19,0,0,0.0105601660333816,2.43331945970986e-20,0,0.0402529361204529,0,0.04542566431376,9.08831031080172e-19,0.00527536053265725,0.00428189948383707,1.75419286640704e-18,0.00618057451056714,0.00263334004958644,0.000402375696884433,0.127140642312625,0.000541979552341145,0,0.0253009625866131,3.38341967822014e-19,0.00737329561945243,0.0520657082179358,0.00359169147612034,2.00672966267335e-19,0,0.00715678001507376,7.88849266621408e-20,0.00324568368978306,0.000401167242690248,4.63209717385438e-19,0.00304486788673689,0.0750353012500205,2.04262024241459e-18,0.0201759052630819,0,7.53995039982045e-18,0.0019197088146941,0.00127525123919385,0.00757173341001758,9.45501648844467e-05,0.00675385571413325,6.09668155922065e-18,0.024339483837545,0.0201418010633055,0.0269026633347037,3.84916749865904e-18,0.019047255771741,0,0.0335711900492135,0.000998812005504175,0.00492943342669657,0,0.157765573670518,2.17288309481228e-18,1.79037515674334e-18,0.144291041209473,0.00334566775877555,0.043333334970832,0.00131667002479322,0.0446500049956252
"GSM1621823",1.23445908819122e-19,0.0027925571062205,0,1.07592086937125e-19,0.00478183441945757,1.12073745868242e-19,5.78204648190238e-20,4.09885040424307e-19,0.00704606317560455,1.63237376543988e-18,0.000706003126401154,0.00425485394160805,0.0137621587686848,0.00142050798403112,0.0523110929236263,0,0,0.0051708536909194,0,0,0.00345870725668755,0.00245005693056146,0.14768959739682,0,2.7062204597636e-18,0,0.0120391915088785,0.0274605362141874,0.0443472024188785,0.00398826407771736,0.00282826182632051,6.86489355249279e-21,0.0022157844282654,0.00895043031061274,0,0.00126793983321001,0,0,0.0555010385442183,0,0,1.86868399132117e-18,1.95218026244145e-18,0.00126662750818113,0.000161012974746135,0,0.000411373287551741,6.5715391261198e-19,2.1302950229693e-19,0,0.0537859294497588,0.020006553625172,0.00116189077566504,0.0250758328671779,4.46013790343765e-19,0.0438915144934301,2.66607496661964e-19,2.3644617433772e-20,1.72400870783701e-18,0.105082557045938,2.91841752109717e-18,0.00518612588782922,0.0269445094341965,0,0.00446994058144634,0.00312563218145403,0.00759557276290037
"GSM1621829",0.144848054548946,0,2.2064416688028e-18,0.014387110273084,0.0568446016791972,1.96945768082158e-19,0,0,0.000711195112083465,0.0214130006000537,0,0,0.00853836777303862,0,0.0258321258416123,2.62219828410819e-19,0.000455683923138106,9.52186785516258e-19,1.09162133680484e-18,0.00248150850731282,0.0138066657175308,0.00876057274449633,0.158480186290949,0.000299369462202808,3.6960448684443e-18,0.0163359445288087,0,0.0051110105975137,0.0648357116790483,0.00483423470135204,0.00309425508333103,0,0.00501300052437647,3.02912180947357e-19,0.00145276088781928,0.001231360181015,0.000507774286366697,0.0002331873403127,0.0599362399729881,0.00113900368106923,0.00451992951353511,3.85081989588545e-18,0.0601947198345597,0.0113076705194404,5.89252581679457e-19,5.41969885722802e-21,0,0.00363255916296705,1.05826827790957e-17,0.0560058192036004,0.038350093759982,0.000203678712430026,0,0.0226236616696075,0,0,0,0.00436504283586811,0,0.112954012497332,3.80178281237801e-18,0.00303931625101718,0.0827637249179998,4.80445980283832e-19,0.0234896273928097,0.00690333285876539,0.0303929602515751
"GSM1621830",0,0,3.09978741070093e-18,0,0.00903814553845571,0,5.60555775451949e-18,0,4.78238160055546e-18,2.40493080751397e-18,7.64961110314732e-20,0,0.0138813099171306,0,0.0238850104059135,0,7.11894634248039e-19,0.00764077825166225,1.8929913889789e-19,0,0.00681124155607873,1.90457831528662e-18,0.13957772515011,0.00030551031961898,9.36642836797573e-18,0.000672059333811541,3.72730695053081e-19,0.0354740517854929,0.0729421445134535,0.00531761598093422,0.00106365817334748,0,0,0.00193240761317597,0,0.000742603313014041,5.4086121669613e-19,6.13070430263361e-21,0.0453193834303022,0.0007211063393154,1.61185383576385e-18,3.71783974005535e-18,5.40296087916786e-18,0.00311995840371807,0.00114041044121317,1.49691776608618e-18,0.000273067857898479,0.0069235059128899,9.94721778832393e-18,0.0877356113118939,0.0379528351397757,0,3.49582299664093e-18,0.0127683605254149,1.81348339485024e-18,0.0286695113117982,0,0.00153837950652966,0,0.154603812819688,2.6758820676295e-17,0,0.0878010996974256,0,0.00461567060859328,0.00340562077803937,0.00802129138663264
"GSM1621833",0.0877160836244851,0,1.8826793952134e-18,0.0040624121361775,0.0293435425106233,0,0,7.92740697629364e-20,0,1.2437381407624e-19,1.4678897547203e-18,0,2.01290600791817e-19,0,0.0355705453617978,2.59115825970095e-18,0.00255434794987685,0,1.53621939905499e-18,0.00338999114444478,0.00812850248481149,0.0131640289127025,0.159502369370094,0.000199208966438226,9.90909343900935e-18,0.0273745143594223,3.79030810526068e-20,0.0229273873801095,0.122119352776045,0.00444836292195529,0.00120419909108963,2.16874793422311e-19,0.00521134184374874,4.99028239408131e-19,0.00086621895241206,0.000497726861365242,0.00151582614833775,0,0.0704380753152467,0.00206234517059298,0,0,0.0375784360147603,0.0101393088945335,5.15610957764724e-22,0.000756701234253527,0,0.0018507341722136,1.13938258453167e-17,0.0535504482970612,0.0656596074717717,0,2.06386111558852e-18,0.0173680475210196,9.52514370871323e-19,2.05559660981784e-18,4.26545284055239e-18,0.00398103456731325,0,0.117718793465407,0,0.0121143352359731,0.0684118407699635,0,0.015555590211967,0.00406425124240575,0.0196198414543727
"GSM1621834",0.0289848871763205,1.02483577449325e-18,4.29974274892199e-19,0.000502840242693831,0.017706712898698,0,1.02724531847162e-18,2.47816097124164e-18,0,2.52922399716702e-18,1.61244045597671e-19,1.34997559528759e-20,0,0,0.0262656599703884,1.06945073569248e-18,1.04088687048624e-18,0.00117894170157706,2.28023653775417e-18,0.00226411492007307,0.00125671065690799,0,0.134169238515982,9.26263023523823e-19,0,0,0,0.01308815409074,0.141994095468893,0.00227895101551625,7.52623824487436e-20,3.89054974930104e-20,0.003016051358744,1.5269686080705e-19,9.21058933487624e-06,0,2.7630999567465e-18,0,0.0723729833506621,1.17025732920524e-18,0,0,6.54623515709488e-18,0.00165188462102678,0,3.81337314046476e-19,6.01477333020573e-05,0.00172699510211056,0,0.0533945927538278,0.052096737806713,0,1.43788509665347e-19,0.0198320757763654,1.42047598953069e-18,0.0470746023595559,0,0.00127782429079677,0,0.150397177140166,0,1.39321239703947e-17,0.129187706263031,0,0.00300210723614156,0.000628355328453997,0.00363046256459556
